customer_id,name,email,phone_number,country,city,age,gender,interests,signup_date,last_purchase_date,total_spent,purchase_frequency,churn
CUST0161,Brian Robles,barbara99@yahoo.com,(926) 854-8756,US,East Aaron,37,M,"Beauty, Fashion, Books",2023-03-05,2023-12-07,2794.99,1.8,1
CUST0162,Robert Thomas,ubaxter@huang.com,+1 (623) 926-8203,CA,Ortegamouth,68,M,Home Appliances,2023-01-27,2023-12-29,1198.78,4.9,1
CUST0163,Cynthia Long,hkelly@yahoo.com,(643) 180-4504,US,Lake Martha,47,Other,Sports,2023-03-23,2025-05-08,1868.39,3.1,0
CUST0164,Kristina Henry,grantryan@yahoo.com,(282) 125-6991,US,Townsendstad,63,Other,"Sports, Home Appliances",2024-02-03,2024-05-23,422.17,2.3,1
CUST0165,Justin Cuevas,vbrooks@gonzalez.net,+91 4269688 105,IN,Markstad,38,Other,Home Appliances,2024-02-16,2025-01-10,4134.36,0.8,1
CUST0166,Alexis Nelson,ssanders@hotmail.com,+91 5245272 380,IN,New Madelinefort,67,Other,"Sports, Fashion, Beauty",2024-07-11,2024-10-17,3432.53,2.1,1
CUST0167,Christopher Brady,woodchloe@hernandez.com,+91 2389566 529,IN,North Scottton,25,Other,Books,2023-11-14,2025-03-19,2564.03,4.4,0
CUST0168,Diamond Phelps,mary52@bowen.biz,+44 7821 978409,UK,North Jameshaven,32,F,"Books, Electronics, Beauty",2023-04-01,2023-08-30,893.64,4.7,1
CUST0169,Jeremy Hill,vthompson@collins.com,+44 2928 458038,UK,Carrollland,26,Other,"Sports, Beauty",2022-11-22,2024-01-10,3211.78,3.0,1
CUST0170,Thomas White,lonniesims@wang.com,(753) 483-8542,US,Lake Sherryport,55,M,Beauty,2023-10-13,2024-10-06,2562.61,1.3,1
CUST0171,Nancy Collins,gregory29@yahoo.com,+1 (523) 331-4084,CA,Nicoleburgh,54,M,Electronics,2024-05-11,2024-10-06,3631.1,3.2,1
CUST0172,Deborah Burns,kelsey87@hotmail.com,(803) 951-3793,US,Port Brendaberg,34,Other,Sports,2023-03-17,2024-04-22,4747.88,4.0,1
CUST0173,Michael Reed,matthewschmitt@hotmail.com,+91 5512234 192,IN,West Jeffery,58,Other,"Beauty, Books",2023-09-21,2024-12-05,3128.73,0.6,1
CUST0174,Kelly Welch,tannermorris@hotmail.com,+91 7340280 774,IN,West Jacquelinestad,43,F,"Electronics, Beauty",2023-02-18,2023-04-07,1299.9,4.1,1
CUST0175,John Rogers,robintorres@payne-walton.info,+44 8478 722408,UK,Simonfort,31,F,"Fashion, Books, Sports",2024-06-05,2024-06-11,2254.07,2.7,1
CUST0176,Jake Morgan,billy38@gmail.com,+234 531 536 5413,NG,Watkinsburgh,41,Other,"Electronics, Books, Fashion",2024-05-08,2024-11-13,4879.33,1.1,1
CUST0177,Stacie Sanford,davidcook@waller.com,+91 6806635 569,IN,Martintown,27,M,Books,2023-09-01,2024-01-08,700.36,2.5,1
CUST0178,Christopher Parker,michaelakim@sanchez.com,+91 1082959 588,IN,West Cory,28,F,"Beauty, Books, Fashion",2023-12-24,2024-04-16,4334.4,2.4,1
CUST0179,Daniel Kennedy,wmccarthy@gmail.com,+44 7350 234744,UK,Kathrynberg,49,F,"Electronics, Beauty",2023-10-01,2025-03-17,2541.5,2.8,0
CUST0180,Sally Cross,wferguson@yahoo.com,+91 1451244 327,IN,Port Joe,31,Other,"Electronics, Beauty",2023-06-06,2024-10-26,2576.68,4.9,1
CUST0181,April Greene,brewerdevin@gmail.com,+234 145 316 5946,NG,Davisfurt,59,Other,"Books, Sports",2023-05-08,2024-10-16,2524.98,4.5,1
CUST0182,Dustin Hughes,greenstephanie@gmail.com,(267) 507-9476,US,South Lindastad,34,Other,"Home Appliances, Books",2023-12-21,2024-05-08,4251.14,2.4,1
CUST0183,Jennifer Roman,david86@gibson.biz,(532) 889-1893,US,Ronaldville,30,F,"Books, Electronics, Home Appliances",2024-01-14,2024-04-01,2062.85,3.1,1
CUST0184,Joanna Watson,megan51@gmail.com,+1 (534) 644-7282,CA,East Adamshire,70,Other,"Sports, Electronics, Fashion",2023-11-11,2025-07-29,2306.74,3.0,0
CUST0185,Lisa Brennan,marshallbill@yahoo.com,(571) 475-1820,US,Johnnymouth,39,Other,"Fashion, Beauty",2023-02-16,2023-12-19,2030.13,4.1,1
CUST0186,Allison Adams,robert75@yahoo.com,+1 (751) 136-2829,CA,Jessicaside,20,M,Beauty,2024-01-06,2024-08-23,2594.7,2.8,1
CUST0187,Bradley Davis,rjordan@bonilla-barker.com,+234 945 954 9577,NG,Williamsmouth,27,Other,"Fashion, Books, Sports",2024-02-24,2024-12-27,4039.43,2.8,1
CUST0188,William Little,uhunt@morgan.com,+44 7922 520205,UK,East Stephanieview,37,Other,"Sports, Beauty",2023-05-16,2023-07-14,2025.48,3.3,1
CUST0189,Angela Gaines,ashleycooley@palmer.com,+1 (483) 687-8748,CA,Port Selena,48,M,"Books, Electronics",2024-02-11,2025-07-02,2500.25,3.0,0
CUST0190,Michael Jacobs,joseph63@casey.com,+91 5609853 373,IN,Georgemouth,64,Other,"Electronics, Sports, Home Appliances",2023-03-01,2023-12-14,2960.14,4.1,1
CUST0191,Michael Walker,omatthews@hotmail.com,+234 436 654 7374,NG,Spearstown,67,Other,"Fashion, Electronics, Home Appliances",2022-10-14,2023-09-22,4838.65,4.0,1
CUST0192,Rodney Hernandez,amandajackson@yahoo.com,+44 5189 522511,UK,Lake Melissaland,67,F,Beauty,2023-04-23,2024-10-03,2668.74,3.7,1
CUST0193,Haley Clark,kelly57@hotmail.com,+44 8657 131000,UK,New Brenda,25,M,Home Appliances,2023-12-03,2024-12-14,254.7,4.8,1
CUST0194,Jennifer Hubbard,yfritz@hotmail.com,+234 234 487 3023,NG,South Jefferyville,31,F,"Sports, Home Appliances, Electronics",2023-11-27,2024-08-26,2152.02,2.4,1
CUST0195,Christopher Waters,nbell@yahoo.com,+44 5569 434918,UK,Crystalmouth,60,F,"Home Appliances, Books, Fashion",2023-10-17,2024-05-28,2641.55,3.0,1
CUST0196,Courtney Powell,margaret72@gmail.com,+91 7711798 395,IN,New Mariamouth,40,Other,"Beauty, Books, Home Appliances",2023-08-25,2024-10-14,4569.41,2.0,1
CUST0197,Annette Carpenter,ojenkins@gmail.com,+44 4673 245303,UK,New Ashleychester,37,M,"Books, Fashion",2023-12-22,2024-05-03,4790.95,1.8,1
CUST0198,Carol Garrett,andrew96@dixon.info,+91 7191871 840,IN,East Thomas,68,Other,"Books, Electronics",2022-08-17,2024-01-03,1653.5,2.1,1
CUST0199,Edward Kline,rstevens@wallace.info,+1 (612) 756-2821,CA,Monicaburgh,43,F,Books,2024-02-04,2024-07-08,3415.45,2.2,1
CUST0200,Andrea Goodman,eatkins@yahoo.com,(366) 833-9803,US,Lake Kimberlyside,40,F,"Books, Home Appliances, Fashion",2023-02-06,2025-01-24,1509.39,3.7,1
CUST0201,Ronald Brown,coxjennifer@hotmail.com,+44 8209 549407,UK,North Dustinview,53,Other,"Fashion, Electronics",2024-02-06,2024-02-24,4156.96,1.7,1
CUST0202,Ashley Jackson,donald37@gmail.com,+1 (370) 199-6407,CA,South Rachelfort,21,Other,"Fashion, Beauty, Electronics",2024-03-10,2025-06-03,3730.37,1.6,0
CUST0203,Grace Norris,klyons@yahoo.com,(708) 136-3294,US,New Keith,24,Other,Electronics,2024-03-06,2024-09-12,2125.18,3.7,1
CUST0204,Michelle Parker,thomas74@manning.com,+1 (250) 722-5789,CA,Scottbury,59,F,"Beauty, Fashion",2023-01-18,2024-08-16,4891.76,1.2,1
CUST0205,Brittany Smith,kwoods@yahoo.com,+234 759 259 9209,NG,Alexandrafurt,67,M,"Sports, Fashion, Electronics",2022-08-21,2023-07-15,1673.72,3.4,1
CUST0206,Shelby Olson,esmith@yahoo.com,+44 4683 424333,UK,East Edward,20,F,"Fashion, Books",2024-06-02,2025-06-13,2147.64,4.3,0
CUST0207,Barbara Gonzalez,ohudson@gmail.com,(960) 864-9587,US,Lake James,24,F,"Home Appliances, Sports",2023-11-15,2025-07-11,145.41,3.1,0
CUST0208,Brett Rivera,angela88@waller.info,+1 (680) 635-5062,CA,West Laura,50,F,"Fashion, Electronics",2023-12-28,2024-01-22,2520.17,4.7,1
CUST0209,Mitchell Thompson,christopher31@gmail.com,+234 635 410 1997,NG,East John,34,Other,Electronics,2022-12-19,2024-01-03,896.22,2.6,1
CUST0210,Brett Keith,kristy13@wilson-miller.com,+234 202 655 4522,NG,Evanstown,66,M,Sports,2024-03-13,2025-06-07,3974.76,3.1,0
CUST0211,Ashley Tanner,qgay@guzman-vasquez.com,+91 6513654 619,IN,Palmerport,23,F,"Electronics, Fashion, Sports",2023-10-25,2024-09-22,4152.25,2.8,1
CUST0212,Donald Hoffman,wrodriguez@gmail.com,+91 9180242 106,IN,Patriciahaven,34,F,Home Appliances,2023-02-21,2025-05-27,1685.65,1.6,0
CUST0213,Austin Reynolds,schaeferscott@hotmail.com,+234 803 651 3992,NG,Port Daniel,64,Other,Books,2023-07-31,2024-08-19,4774.77,1.9,1
CUST0214,Eric Miranda,cohensara@gmail.com,+234 684 788 3532,NG,Ericfurt,25,F,"Fashion, Home Appliances",2023-01-27,2023-12-24,3494.57,0.8,1
CUST0215,Lisa Moore,rchan@gmail.com,+1 (369) 583-5974,CA,Dustinmouth,67,F,"Electronics, Books, Sports",2024-04-01,2024-08-12,4623.22,4.5,1
CUST0216,Emily Parker,zsmith@gmail.com,+1 (518) 462-3292,CA,Wangtown,48,M,"Beauty, Sports",2024-02-15,2024-11-15,1182.16,4.8,1
CUST0217,Mitchell Phillips,morriskrystal@yahoo.com,+234 671 673 4267,NG,New Wesley,48,Other,"Fashion, Beauty, Electronics",2024-04-26,2024-09-30,2137.64,3.0,1
CUST0218,David Nguyen,ccrane@hotmail.com,+1 (499) 804-8979,CA,West Valerie,22,Other,Electronics,2024-05-26,2024-12-24,2289.07,3.7,1
CUST0219,Anthony Cooper,hmclean@yahoo.com,+1 (237) 867-2212,CA,Tiffanychester,52,M,Books,2023-10-29,2024-08-15,4524.15,1.4,1
CUST0220,Leslie Andrews,ksanchez@farmer.com,+1 (806) 122-3301,CA,Port Kristimouth,63,Other,"Electronics, Sports",2024-05-01,2024-08-26,2265.02,3.6,1
CUST0221,Jill Wilkerson,taylor75@gonzalez-mata.com,+91 5284192 718,IN,East Davidchester,50,F,"Sports, Electronics",2024-05-23,2025-02-27,4062.59,2.5,0
CUST0222,Rebecca Decker,allen60@marks.com,+1 (688) 441-2099,CA,New Christopherside,64,M,"Books, Electronics",2023-06-27,2024-04-29,2365.65,4.1,1
CUST0223,Rebecca Mathis,mbishop@wang.com,+44 8630 573210,UK,Lake Mark,40,Other,Sports,2024-03-28,2024-06-23,2933.73,0.7,1
CUST0224,Joseph Schwartz,moraleskelly@hotmail.com,(948) 499-1309,US,East Marcusberg,48,M,"Home Appliances, Fashion",2022-12-19,2025-05-30,4679.46,0.8,0
CUST0225,Patricia Patel,patricia92@mejia.com,+44 3975 205797,UK,New Carolynton,59,F,"Home Appliances, Beauty",2023-02-17,2024-01-29,3852.56,4.9,1
CUST0226,Tina Murphy,dominiqueharris@gmail.com,+91 8118298 377,IN,East Kelsey,60,Other,Beauty,2024-03-27,2024-07-03,1940.66,3.6,1
CUST0227,Terry Martinez,wallacejulie@hotmail.com,+234 313 489 1806,NG,Gonzalesborough,43,Other,Beauty,2022-08-21,2023-03-22,681.3,5.0,1
CUST0228,Belinda Costa,katherinemartinez@yang-howard.com,+44 7801 300258,UK,North Lauren,37,F,"Beauty, Sports, Home Appliances",2023-01-06,2024-08-19,4190.63,3.9,1
CUST0229,Brian Bryant,zlara@gomez.com,+1 (544) 968-5926,CA,Lake Christopher,47,F,Books,2023-05-06,2025-05-17,1958.45,1.5,0
CUST0230,Alexis Brandt,taylorjohn@hotmail.com,+44 1151 234163,UK,East Heather,25,M,"Home Appliances, Sports, Electronics",2023-12-12,2024-10-09,4693.31,3.8,1
CUST0231,Robert Cline,christina26@gmail.com,+44 3861 643791,UK,Lake Lisa,20,F,"Beauty, Electronics, Fashion",2024-03-14,2024-04-13,1109.8,1.0,1
CUST0232,Tim Buchanan,zharris@brooks.com,(902) 126-6432,US,South Austinberg,31,M,Sports,2024-01-01,2024-05-21,2071.1,1.6,1
CUST0233,James George,craigbailey@davis.com,+234 587 575 7800,NG,Taylortown,54,F,"Sports, Books, Fashion",2024-07-09,2024-12-14,1247.39,4.6,1
CUST0234,Steven Anderson,woodskaitlyn@hotmail.com,+234 300 228 4593,NG,Port Sheri,51,M,"Books, Beauty",2023-03-29,2025-04-06,4393.67,4.9,0
CUST0235,Michelle Campbell,jeremylopez@turner.org,(632) 629-5370,US,West Robert,65,M,"Beauty, Home Appliances, Sports",2023-01-22,2023-05-29,2827.92,3.2,1
CUST0236,Taylor Johnson,bauertiffany@gmail.com,(246) 749-1558,US,East Randy,60,F,"Books, Home Appliances, Sports",2023-12-26,2024-04-16,4864.22,4.7,1
CUST0237,Dr. Cody Kane,dhaney@hotmail.com,+44 5305 672396,UK,Wilsonview,52,F,Fashion,2022-08-09,2025-01-13,1569.45,1.3,1
CUST0238,Gabrielle Stafford,lindsay78@yahoo.com,+234 779 198 6609,NG,Bryanstad,47,M,"Home Appliances, Beauty, Fashion",2023-12-22,2025-01-24,4301.95,1.1,1
CUST0239,Joshua Davis,martinezjennifer@gmail.com,+91 6832167 414,IN,Grahamland,59,M,"Books, Electronics",2023-06-27,2024-11-06,1290.01,1.4,1
CUST0240,Robert Blackwell,marywalker@gonzalez.com,+1 (638) 715-3486,CA,Port Amandaside,35,F,"Sports, Beauty, Electronics",2024-06-03,2025-06-30,3650.47,1.4,0
CUST0241,Christopher Becker,amberfriedman@garrison-ramirez.biz,(403) 499-9548,US,Englishmouth,64,Other,"Fashion, Home Appliances, Beauty",2023-01-25,2025-04-28,1022.0,3.9,0
CUST0242,Elizabeth Jones,sandraaustin@gmail.com,+234 160 873 7723,NG,East Timothy,31,M,"Electronics, Home Appliances, Fashion",2023-04-07,2023-11-04,1585.62,4.6,1
CUST0243,Christopher Barnes,maryjones@taylor-morales.org,+1 (788) 255-4372,CA,Thomasview,33,Other,"Books, Home Appliances",2022-12-02,2023-12-13,3548.47,2.3,1
CUST0244,Bruce Collins,chall@short-weaver.org,+91 8623020 257,IN,Port Reneemouth,34,F,"Home Appliances, Beauty, Electronics",2024-03-12,2024-11-21,2714.89,2.1,1
CUST0245,Amanda Massey,simsronald@gmail.com,+91 9175606 876,IN,Jeffreyville,31,F,"Home Appliances, Electronics",2024-06-09,2025-01-06,3831.98,1.9,1
CUST0246,Sharon Allen,ofisher@gmail.com,+1 (985) 888-5590,CA,Rebeccahaven,19,F,"Sports, Beauty, Home Appliances",2022-10-07,2025-05-01,4334.02,3.8,0
CUST0247,Danielle Kelly,marqueztodd@simpson.com,+234 899 946 8993,NG,Obrienfurt,42,Other,Home Appliances,2023-04-12,2025-01-22,846.82,2.0,1
CUST0248,Ryan Day,wilsonkathryn@carpenter-fletcher.org,+1 (531) 934-7451,CA,West Deborahmouth,34,F,"Beauty, Home Appliances, Sports",2022-09-01,2025-03-23,3307.58,3.6,0
CUST0249,Kelly Bentley,robinsonhenry@hotmail.com,+44 6389 203603,UK,Samanthatown,26,Other,"Home Appliances, Fashion, Electronics",2024-05-22,2025-05-14,3690.58,2.1,0
CUST0250,Dawn Cardenas,teresa34@yahoo.com,+1 (902) 148-6316,CA,Lyonsview,70,Other,Electronics,2024-02-17,2025-02-05,265.74,4.3,0
CUST0251,Randy Kelley,xmullins@gmail.com,+91 9385863 977,IN,West Michaelside,22,Other,Electronics,2024-03-18,2024-07-20,773.71,3.3,1
CUST0252,Eric Sloan,fedwards@lopez.info,+44 6744 453371,UK,Huangburgh,57,Other,"Sports, Home Appliances, Beauty",2024-02-25,2024-08-19,2578.09,2.2,1
CUST0253,Colton Collins,raymonddominguez@gmail.com,(195) 192-7629,US,Dustinmouth,18,M,"Beauty, Books, Sports",2022-12-08,2024-04-22,132.4,3.0,1
CUST0254,Thomas Garcia,nguyenjeffrey@gmail.com,(351) 661-3539,US,Anthonybury,45,M,Electronics,2023-09-17,2024-06-17,2560.86,3.6,1
CUST0255,Darius Wong,alexandersanchez@mathews.info,+1 (524) 669-4149,CA,Lopezhaven,51,F,"Books, Home Appliances",2024-05-08,2024-10-25,829.6,1.4,1
CUST0256,Stacy Werner,linda46@yahoo.com,(473) 340-6245,US,Chaseberg,54,M,"Fashion, Books, Electronics",2023-10-25,2024-08-30,1927.95,2.3,1
CUST0257,Lauren Davis,daniel93@hotmail.com,(456) 834-4669,US,Adamston,53,F,Beauty,2023-04-06,2024-04-23,558.15,2.2,1
CUST0258,Kevin Brown,castroangelica@huang.com,(165) 798-6806,US,Lake Joshuaview,45,Other,"Sports, Electronics",2023-07-23,2024-11-14,3543.94,0.9,1
CUST0259,Katherine Padilla,clewis@ryan-leonard.com,+1 (338) 683-9322,CA,Thomasside,62,Other,"Books, Electronics",2024-06-26,2024-07-17,4603.85,1.5,1
CUST0260,Adam Lynch,hamptonchad@gmail.com,(642) 523-3641,US,East Tina,52,Other,"Electronics, Fashion, Books",2024-01-11,2025-04-10,3453.7,1.8,0
CUST0261,Alyssa Mcfarland,christopher69@rush.info,(241) 967-6624,US,North Larry,66,Other,"Electronics, Books",2024-03-22,2024-08-08,4811.2,3.1,1
CUST0262,Kathryn Lopez,jeremyduke@hotmail.com,+44 2336 456222,UK,Waltonhaven,42,Other,"Books, Home Appliances, Fashion",2022-12-15,2024-10-13,2863.4,3.1,1
CUST0263,Amy Hawkins,jacksontamara@hotmail.com,(112) 104-6355,US,Torresshire,21,M,"Fashion, Electronics",2023-02-16,2023-03-19,2553.88,4.9,1
CUST0264,Tina Lopez,amandadaugherty@gmail.com,+234 993 799 3534,NG,Audreymouth,56,F,"Electronics, Books",2023-10-11,2024-07-28,3065.33,3.3,1
CUST0265,Robin Wallace,aguirrelarry@rodriguez-vega.org,+91 9698799 271,IN,South Jamesberg,42,F,Beauty,2024-01-30,2024-06-15,2503.96,2.1,1
CUST0266,Tanya Kelley,qraymond@hotmail.com,+1 (167) 446-5034,CA,Donaldfort,57,F,Beauty,2023-11-19,2024-08-07,3337.29,0.9,1
CUST0267,Anthony Haas,abbottchristopher@hotmail.com,(428) 639-9715,US,Shermanborough,63,Other,Beauty,2022-12-24,2024-09-12,501.99,1.2,1
CUST0268,Phillip Carter,fgraham@yahoo.com,+91 1399870 603,IN,West Annafurt,18,F,"Books, Beauty",2023-03-07,2024-07-16,1651.72,1.0,1
CUST0269,Patricia Townsend DDS,staceyparker@adkins.com,(856) 149-9753,US,North Tammyfurt,46,Other,"Sports, Home Appliances, Electronics",2023-03-25,2025-05-06,749.28,1.3,0
CUST0270,Amy Bryan,williammaldonado@gmail.com,(319) 201-8491,US,East Jennifer,56,Other,"Home Appliances, Electronics",2022-12-24,2024-06-22,539.13,3.0,1
CUST0271,Kenneth Austin Jr.,rachelwilson@yahoo.com,+234 104 346 6419,NG,South Margaret,64,Other,Sports,2022-09-25,2023-08-07,2127.67,4.0,1
CUST0272,Charles Sanchez,tbecker@hotmail.com,+1 (417) 309-5466,CA,Vaughnchester,26,F,"Books, Home Appliances",2023-05-15,2025-01-28,930.96,2.2,1
CUST0273,Ryan Lopez,carol60@hotmail.com,+44 8358 235149,UK,North Dana,44,F,"Electronics, Books",2024-04-30,2025-03-17,410.01,2.5,0
CUST0274,Katherine White,sherryscott@hotmail.com,+234 832 811 7524,NG,Amandaport,49,Other,"Fashion, Home Appliances, Electronics",2022-10-28,2023-07-01,4726.69,3.7,1
CUST0275,Bryan Carson,peterstyler@holmes.info,+44 8844 214655,UK,East Benjaminfurt,39,Other,"Books, Home Appliances",2024-05-25,2024-12-14,1592.82,4.8,1
CUST0276,Renee Allen,crodgers@hotmail.com,+234 887 142 9251,NG,Port Jason,59,Other,Books,2022-12-21,2023-04-29,2210.02,4.2,1
CUST0277,Tiffany Peterson,michaelgonzalez@hotmail.com,+234 157 500 7226,NG,West William,48,F,Home Appliances,2023-04-03,2023-06-09,3055.74,3.6,1
CUST0278,Gabriella Griffith,pjones@rice.com,+234 158 214 2067,NG,Holmestown,49,Other,Books,2023-01-21,2023-11-02,1528.1,3.6,1
CUST0279,Timothy Wood,suttonadam@hart.org,+91 3007261 977,IN,Port Courtney,41,M,"Fashion, Sports, Beauty",2023-11-23,2025-06-04,1473.47,4.0,0
CUST0280,Matthew Bartlett,gina67@hotmail.com,+1 (343) 799-9037,CA,Michaelmouth,63,M,"Books, Electronics",2023-10-11,2024-12-07,231.89,3.8,1
CUST0281,Jordan Suarez,justinsimon@kidd-macias.com,+91 1351266 542,IN,Douglasmouth,37,M,"Beauty, Fashion",2023-08-07,2025-07-21,3397.59,1.1,0
CUST0282,Mrs. Lori Clark,dstephenson@hotmail.com,+91 8588532 554,IN,Fordmouth,56,F,"Home Appliances, Sports, Beauty",2023-06-14,2024-05-31,3966.48,0.8,1
CUST0283,Joseph Sanchez,stacydaniel@cox.biz,+1 (483) 759-6028,CA,South Donald,62,Other,"Beauty, Electronics, Sports",2023-04-10,2024-12-19,280.15,4.9,1
CUST0284,Elizabeth Wall,gonzalezmatthew@gmail.com,+44 7296 642638,UK,Whitemouth,59,Other,Sports,2022-10-23,2025-02-12,3322.25,2.1,0
CUST0285,Michael Nelson,zandrews@hernandez.info,+91 5122136 988,IN,Port Sarah,68,F,Electronics,2022-08-18,2023-07-04,4837.37,2.0,1
CUST0286,Sherri Lowe,smithsamantha@rivera.com,(465) 307-3467,US,West Mary,51,Other,"Beauty, Sports, Fashion",2023-04-02,2025-07-04,1367.82,2.8,0
CUST0287,Sandra Alvarez,kevin82@martin.net,+91 7873288 262,IN,Gravesview,61,Other,"Sports, Fashion, Books",2023-05-08,2024-09-09,1933.19,2.6,1
CUST0288,Mary Thomas,camposderek@yahoo.com,(584) 488-8813,US,Port Andrew,23,M,"Fashion, Books, Sports",2024-01-17,2024-07-28,2465.58,1.8,1
CUST0289,Lauren White,kpotts@blackwell-huerta.com,+234 170 281 3210,NG,Ericaberg,48,F,"Electronics, Home Appliances",2024-01-16,2024-10-23,2331.13,1.4,1
CUST0290,Erica Dawson,carrie70@vance.com,+91 4221613 625,IN,Tinatown,69,Other,Electronics,2022-10-25,2023-08-27,1662.66,1.9,1
CUST0291,Amber Allen,shane65@gmail.com,+234 379 867 8505,NG,West Andreaberg,28,Other,Sports,2023-08-15,2024-04-18,3275.05,3.5,1
CUST0292,Alicia James,sprice@hotmail.com,+44 5428 830706,UK,Rogershaven,45,F,Home Appliances,2024-06-07,2024-06-15,2804.36,2.0,1
CUST0293,Gordon Hahn,tracyadams@yahoo.com,+44 2389 944601,UK,Michelleville,43,M,"Sports, Fashion, Home Appliances",2024-05-24,2025-04-18,1013.3,3.5,0
CUST0294,Ashley Jones,moorelaurie@gmail.com,+1 (984) 177-1158,CA,Lake Lindsayland,31,M,"Beauty, Electronics",2022-08-17,2023-03-04,2204.81,0.5,1
CUST0295,Shelby Murray,salazarbrian@gmail.com,+1 (304) 863-2329,CA,North Jennifer,29,F,"Fashion, Home Appliances",2022-11-29,2025-05-22,598.59,4.4,0
CUST0296,Michael Clark,hflores@alvarez.info,(719) 823-4048,US,Robertsshire,51,Other,"Sports, Home Appliances",2022-10-10,2022-10-15,1385.53,4.4,1
CUST0297,Jordan Miller,douglas89@graves.com,+1 (292) 291-6265,CA,East Ralph,40,F,"Fashion, Books, Electronics",2024-06-01,2024-07-18,2023.47,1.0,1
CUST0298,Katie Mitchell,madison38@gmail.com,+44 5123 395120,UK,North Bryan,25,M,"Beauty, Fashion",2024-05-10,2024-12-26,1634.61,1.6,1
CUST0299,Amy Campos,craigrachel@yahoo.com,+1 (112) 862-2445,CA,Briannastad,54,F,"Fashion, Home Appliances",2023-08-18,2024-05-11,2003.47,3.2,1
CUST0300,Tina Carroll,zhoward@yahoo.com,+1 (479) 611-5919,CA,Edwardsborough,29,Other,Home Appliances,2024-01-24,2025-07-06,3497.82,3.4,0
CUST0301,Michael Ortiz,sandra67@yahoo.com,+234 563 256 3327,NG,Barnestown,46,Other,Books,2023-01-24,2025-07-24,787.45,1.9,0
CUST0302,Jane Berg,bdiaz@whitehead.com,(197) 116-7410,US,Hernandezmouth,42,Other,"Beauty, Home Appliances, Sports",2024-06-08,2024-09-24,2474.58,1.4,1
CUST0303,Christopher Gallegos PhD,jameslawson@yahoo.com,+91 8262122 545,IN,South Tanya,49,M,Sports,2022-12-31,2023-02-02,2136.59,4.3,1
CUST0304,Andrea Morris,donald87@gmail.com,(526) 602-1212,US,Crystalmouth,20,F,Sports,2022-09-15,2024-03-16,3999.82,1.5,1
CUST0305,Jessica Martinez,matthew52@cunningham-wells.com,+234 557 478 7832,NG,East Shirley,65,F,"Sports, Electronics, Beauty",2023-12-02,2024-07-30,924.22,2.6,1
CUST0306,Stephanie Schultz,angela95@hotmail.com,+234 299 230 6272,NG,Lake Brittany,41,Other,Beauty,2024-01-16,2024-07-15,3898.05,4.2,1
CUST0307,John Smith MD,nchristensen@miller-henry.org,+91 5462862 168,IN,Priceborough,24,Other,"Fashion, Books, Electronics",2023-01-31,2024-02-21,2777.13,5.0,1
CUST0308,Helen Strickland,jeffreysmith@yahoo.com,+91 9095897 675,IN,Port Joseph,23,F,Fashion,2024-04-05,2024-11-05,1387.79,4.4,1
CUST0309,Miss Kimberly Holloway,phillipsbruce@mills.com,+44 5066 929118,UK,Hendersontown,40,Other,"Beauty, Home Appliances, Fashion",2023-04-05,2025-04-26,4072.44,3.1,0
CUST0310,Edward Johnson,richardsonkimberly@gmail.com,+1 (557) 740-7259,CA,New Sean,31,M,"Books, Sports, Beauty",2023-03-19,2024-04-27,782.25,1.4,1
CUST0311,Joy Gonzalez,frank25@gmail.com,+1 (226) 153-6349,CA,Woodmouth,63,F,"Sports, Books",2023-03-31,2023-09-14,2739.97,2.0,1
CUST0312,Lori Lucas,markhuff@gmail.com,+1 (759) 389-6308,CA,New Brianberg,24,M,"Electronics, Books",2024-05-07,2025-02-22,4928.89,3.6,0
CUST0313,Brenda Garcia,christopherward@morgan-gutierrez.com,+44 9068 520017,UK,New Robertfurt,27,Other,"Fashion, Home Appliances",2023-08-20,2023-10-08,3536.99,1.1,1
CUST0314,Ann Clark,farmermisty@allen.net,+91 1406431 153,IN,South Bobby,58,F,"Home Appliances, Electronics",2024-01-21,2024-05-20,796.64,3.3,1
CUST0315,Tiffany Taylor,paul60@hotmail.com,(883) 396-9064,US,Lake Jenniferchester,62,F,"Home Appliances, Books",2023-01-17,2024-01-13,2073.97,3.9,1
